OBJECTID,DATE,Month,County,Group,Facility,Cases,Cases_Normalized,Risk_Level
639,2021-01-27 10:00:00,1,Wicomico,Staff,State and Local Affected Facilities,76,-0.05571554551914483,0
640,2021-01-27 10:00:00,1,Wicomico,Patients,State and Local Affected Facilities,26,-0.26984088503878095,0
641,2021-01-27 10:00:00,1,Wicomico,Inmates,State and Local Affected Facilities,0,-0.3811860615889917,0
642,2021-01-27 10:00:00,1,Wicomico,Youth,State and Local Affected Facilities,0,-0.3811860615889917,0
643,2021-02-03 10:00:00,2,Wicomico,Staff,"Nursing, Assisted Living, Group Homes Affected Facilities",145,0.23977742301795302,0
644,2021-02-03 10:00:00,2,Wicomico,Residents,"Nursing, Assisted Living, Group Homes Affected Facilities",261,0.7365482107035088,2
645,2021-02-03 10:00:00,2,Wicomico,Staff,State and Local Affected Facilities,59,-0.1285181609558211,0
646,2021-02-03 10:00:00,2,Wicomico,Patients,State and Local Affected Facilities,21,-0.29125341899074453,0
647,2021-02-03 10:00:00,2,Wicomico,Inmates,State and Local Affected Facilities,0,-0.3811860615889917,0
648,2021-02-03 10:00:00,2,Wicomico,Youth,State and Local Affected Facilities,0,-0.3811860615889917,0
649,2021-02-10 10:00:00,2,Wicomico,Staff,"Nursing, Assisted Living, Group Homes Affected Facilities",190,0.4324902285856255,0
650,2021-02-10 10:00:00,2,Wicomico,Residents,"Nursing, Assisted Living, Group Homes Affected Facilities",296,0.8864359483672541,2
651,2021-02-10 10:00:00,2,Wicomico,Staff,State and Local Affected Facilities,59,-0.1285181609558211,0
652,2021-02-10 10:00:00,2,Wicomico,Patients,State and Local Affected Facilities,21,-0.29125341899074453,0
653,2021-02-10 10:00:00,2,Wicomico,Inmates,State and Local Affected Facilities,0,-0.3811860615889917,0
654,2021-02-10 10:00:00,2,Wicomico,Youth,State and Local Affected Facilities,0,-0.3811860615889917,0
661,2021-02-17 10:00:00,2,Wicomico,Staff,"Nursing, Assisted Living, Group Homes Affected Facilities",189,0.4282077217952328,0
662,2021-02-17 10:00:00,2,Wicomico,Residents,"Nursing, Assisted Living, Group Homes Affected Facilities",296,0.8864359483672541,2
663,2021-02-17 10:00:00,2,Wicomico,Staff,State and Local Affected Facilities,5,-0.35977352763702813,0
664,2021-02-17 10:00:00,2,Wicomico,Patients,State and Local Affected Facilities,11,-0.3340784868946718,0
665,2021-02-17 10:00:00,2,Wicomico,Inmates,State and Local Affected Facilities,0,-0.3811860615889917,0
666,2021-02-17 10:00:00,2,Wicomico,Youth,State and Local Affected Facilities,0,-0.3811860615889917,0
679,2021-02-24 10:00:00,2,Wicomico,Staff,"Nursing, Assisted Living, Group Homes Affected Facilities",183,0.40251268105287646,0
680,2021-02-24 10:00:00,2,Wicomico,Residents,"Nursing, Assisted Living, Group Homes Affected Facilities",288,0.8521758940441123,2
681,2021-02-24 10:00:00,2,Wicomico,Staff,State and Local Affected Facilities,5,-0.35977352763702813,0
682,2021-02-24 10:00:00,2,Wicomico,Patients,State and Local Affected Facilities,11,-0.3340784868946718,0
683,2021-02-24 10:00:00,2,Wicomico,Inmates,State and Local Affected Facilities,0,-0.3811860615889917,0
684,2021-02-24 10:00:00,2,Wicomico,Youth,State and Local Affected Facilities,0,-0.3811860615889917,0
685,2021-03-03 10:00:00,3,Wicomico,Staff,"Nursing, Assisted Living, Group Homes Affected Facilities",184,0.4067951878432692,0
686,2021-03-03 10:00:00,3,Wicomico,Residents,"Nursing, Assisted Living, Group Homes Affected Facilities",288,0.8521758940441123,2
687,2021-03-03 10:00:00,3,Wicomico,Staff,State and Local Affected Facilities,32,-0.2441458442964246,0
688,2021-03-03 10:00:00,3,Wicomico,Patients,State and Local Affected Facilities,33,-0.2398633375060319,0
689,2021-03-03 10:00:00,3,Wicomico,Inmates,State and Local Affected Facilities,0,-0.3811860615889917,0
690,2021-03-03 10:00:00,3,Wicomico,Youth,State and Local Affected Facilities,0,-0.3811860615889917,0
697,2021-03-10 10:00:00,3,Wicomico,Staff,"Nursing, Assisted Living, Group Homes Affected Facilities",113,0.1027372057253859,0
698,2021-03-10 10:00:00,3,Wicomico,Residents,"Nursing, Assisted Living, Group Homes Affected Facilities",188,0.4239252150048401,0
699,2021-03-10 10:00:00,3,Wicomico,Staff,State and Local Affected Facilities,27,-0.26555837824838824,0
700,2021-03-10 10:00:00,3,Wicomico,Patients,State and Local Affected Facilities,22,-0.2869709122003518,0
701,2021-03-10 10:00:00,3,Wicomico,Inmates,State and Local Affected Facilities,0,-0.3811860615889917,0
702,2021-03-10 10:00:00,3,Wicomico,Youth,State and Local Affected Facilities,0,-0.3811860615889917,0
715,2021-03-17 11:00:00,3,Wicomico,Staff,"Nursing, Assisted Living, Group Homes Affected Facilities",109,0.08560717856381501,0
716,2021-03-17 11:00:00,3,Wicomico,Residents,"Nursing, Assisted Living, Group Homes Affected Facilities",168,0.33827507919698563,0
717,2021-03-17 11:00:00,3,Wicomico,Staff,State and Local Affected Facilities,33,-0.2398633375060319,0
718,2021-03-17 11:00:00,3,Wicomico,Patients,State and Local Affected Facilities,36,-0.22701581713485372,0
719,2021-03-17 11:00:00,3,Wicomico,Inmates,State and Local Affected Facilities,0,-0.3811860615889917,0
720,2021-03-17 11:00:00,3,Wicomico,Youth,State and Local Affected Facilities,0,-0.3811860615889917,0
721,2021-03-24 11:00:00,3,Wicomico,Staff,"Nursing, Assisted Living, Group Homes Affected Facilities",109,0.08560717856381501,0
722,2021-03-24 11:00:00,3,Wicomico,Residents,"Nursing, Assisted Living, Group Homes Affected Facilities",167,0.3339925724065929,0
723,2021-03-24 11:00:00,3,Wicomico,Staff,State and Local Affected Facilities,32,-0.2441458442964246,0
724,2021-03-24 11:00:00,3,Wicomico,Patients,State and Local Affected Facilities,33,-0.2398633375060319,0
725,2021-03-24 11:00:00,3,Wicomico,Inmates,State and Local Affected Facilities,0,-0.3811860615889917,0
726,2021-03-24 11:00:00,3,Wicomico,Youth,State and Local Affected Facilities,0,-0.3811860615889917,0
727,2021-03-31 11:00:00,3,Wicomico,Staff,"Nursing, Assisted Living, Group Homes Affected Facilities",0,-0.3811860615889917,0
728,2021-03-31 11:00:00,3,Wicomico,Residents,"Nursing, Assisted Living, Group Homes Affected Facilities",0,-0.3811860615889917,0
729,2021-03-31 11:00:00,3,Wicomico,Staff,State and Local Affected Facilities,5,-0.35977352763702813,0
730,2021-03-31 11:00:00,3,Wicomico,Patients,State and Local Affected Facilities,11,-0.3340784868946718,0
731,2021-03-31 11:00:00,3,Wicomico,Inmates,State and Local Affected Facilities,0,-0.3811860615889917,0
732,2021-03-31 11:00:00,3,Wicomico,Youth,State and Local Affected Facilities,0,-0.3811860615889917,0
733,2021-04-07 11:00:00,4,Wicomico,Staff,"Nursing, Assisted Living, Group Homes Affected Facilities",0,-0.3811860615889917,0
734,2021-04-07 11:00:00,4,Wicomico,Residents,"Nursing, Assisted Living, Group Homes Affected Facilities",0,-0.3811860615889917,0
735,2021-04-07 11:00:00,4,Wicomico,Staff,State and Local Affected Facilities,18,-0.30410093936192273,0
736,2021-04-07 11:00:00,4,Wicomico,Patients,State and Local Affected Facilities,37,-0.222733310344461,0
737,2021-04-07 11:00:00,4,Wicomico,Inmates,State and Local Affected Facilities,0,-0.3811860615889917,0
738,2021-04-07 11:00:00,4,Wicomico,Youth,State and Local Affected Facilities,0,-0.3811860615889917,0
745,2021-04-14 11:00:00,4,Wicomico,Staff,"Nursing, Assisted Living, Group Homes Affected Facilities",0,-0.3811860615889917,0
746,2021-04-14 11:00:00,4,Wicomico,Residents,"Nursing, Assisted Living, Group Homes Affected Facilities",0,-0.3811860615889917,0
747,2021-04-14 11:00:00,4,Wicomico,Staff,State and Local Affected Facilities,18,-0.30410093936192273,0
748,2021-04-14 11:00:00,4,Wicomico,Patients,State and Local Affected Facilities,37,-0.222733310344461,0
749,2021-04-14 11:00:00,4,Wicomico,Inmates,State and Local Affected Facilities,0,-0.3811860615889917,0
750,2021-04-14 11:00:00,4,Wicomico,Youth,State and Local Affected Facilities,0,-0.3811860615889917,0
751,2020-04-21 11:00:00,4,Wicomico,Staff,"Nursing, Assisted Living, Group Homes Affected Facilities",0,-0.3811860615889917,0
752,2020-04-21 11:00:00,4,Wicomico,Residents,"Nursing, Assisted Living, Group Homes Affected Facilities",0,-0.3811860615889917,0
753,2020-04-21 11:00:00,4,Wicomico,Staff,State and Local Affected Facilities,18,-0.30410093936192273,0
754,2020-04-21 11:00:00,4,Wicomico,Patients,State and Local Affected Facilities,37,-0.222733310344461,0
755,2020-04-21 11:00:00,4,Wicomico,Inmates,State and Local Affected Facilities,0,-0.3811860615889917,0
756,2020-04-21 11:00:00,4,Wicomico,Youth,State and Local Affected Facilities,0,-0.3811860615889917,0
763,2021-04-28 11:00:00,4,Wicomico,Staff,"Nursing, Assisted Living, Group Homes Affected Facilities",110,0.08988968535420773,0
764,2021-04-28 11:00:00,4,Wicomico,Residents,"Nursing, Assisted Living, Group Homes Affected Facilities",167,0.3339925724065929,0
765,2021-04-28 11:00:00,4,Wicomico,Staff,State and Local Affected Facilities,0,-0.3811860615889917,0
766,2021-04-28 11:00:00,4,Wicomico,Patients,State and Local Affected Facilities,0,-0.3811860615889917,0
767,2021-04-28 11:00:00,4,Wicomico,Inmates,State and Local Affected Facilities,0,-0.3811860615889917,0
768,2021-04-28 11:00:00,4,Wicomico,Youth,State and Local Affected Facilities,0,-0.3811860615889917,0
775,2021-05-05 11:00:00,5,Wicomico,Staff,"Nursing, Assisted Living, Group Homes Affected Facilities",112,0.09845469893499317,0
776,2021-05-05 11:00:00,5,Wicomico,Residents,"Nursing, Assisted Living, Group Homes Affected Facilities",167,0.3339925724065929,0
777,2021-05-05 11:00:00,5,Wicomico,Staff,State and Local Affected Facilities,0,-0.3811860615889917,0
778,2021-05-05 11:00:00,5,Wicomico,Patients,State and Local Affected Facilities,0,-0.3811860615889917,0
779,2021-05-05 11:00:00,5,Wicomico,Inmates,State and Local Affected Facilities,0,-0.3811860615889917,0
780,2021-05-05 11:00:00,5,Wicomico,Youth,State and Local Affected Facilities,0,-0.3811860615889917,0
781,2021-05-13 11:00:00,5,Wicomico,Staff,"Nursing, Assisted Living, Group Homes Affected Facilities",142,0.22692990264677484,0
782,2021-05-13 11:00:00,5,Wicomico,Residents,"Nursing, Assisted Living, Group Homes Affected Facilities",215,0.5395528983454436,0
783,2021-05-13 11:00:00,5,Wicomico,Staff,State and Local Affected Facilities,15,-0.3169484597331009,0
784,2021-05-13 11:00:00,5,Wicomico,Patients,State and Local Affected Facilities,0,-0.3811860615889917,0
785,2021-05-13 11:00:00,5,Wicomico,Inmates,State and Local Affected Facilities,0,-0.3811860615889917,0
786,2021-05-13 11:00:00,5,Wicomico,Youth,State and Local Affected Facilities,0,-0.3811860615889917,0
793,2021-05-19 11:00:00,5,Wicomico,Staff,"Nursing, Assisted Living, Group Homes Affected Facilities",142,0.22692990264677484,0
794,2021-05-19 11:00:00,5,Wicomico,Residents,"Nursing, Assisted Living, Group Homes Affected Facilities",215,0.5395528983454436,0
795,2021-05-19 11:00:00,5,Wicomico,Staff,State and Local Affected Facilities,43,-0.19703826960210466,0
796,2021-05-19 11:00:00,5,Wicomico,Patients,State and Local Affected Facilities,22,-0.2869709122003518,0
797,2021-05-19 11:00:00,5,Wicomico,Inmates,State and Local Affected Facilities,0,-0.3811860615889917,0
798,2021-05-19 11:00:00,5,Wicomico,Youth,State and Local Affected Facilities,0,-0.3811860615889917,0
799,2021-05-26 11:00:00,5,Wicomico,Staff,"Nursing, Assisted Living, Group Homes Affected Facilities",0,-0.3811860615889917,0
800,2021-05-26 11:00:00,5,Wicomico,Residents,"Nursing, Assisted Living, Group Homes Affected Facilities",0,-0.3811860615889917,0
801,2021-05-26 11:00:00,5,Wicomico,Staff,State and Local Affected Facilities,85,-0.017172984405610325,0
802,2021-05-26 11:00:00,5,Wicomico,Patients,State and Local Affected Facilities,32,-0.2441458442964246,0
803,2021-05-26 11:00:00,5,Wicomico,Inmates,State and Local Affected Facilities,0,-0.3811860615889917,0
804,2021-05-26 11:00:00,5,Wicomico,Youth,State and Local Affected Facilities,0,-0.3811860615889917,0
805,2021-06-02 11:00:00,6,Wicomico,Staff,"Nursing, Assisted Living, Group Homes Affected Facilities",113,0.1027372057253859,0
806,2021-06-02 11:00:00,6,Wicomico,Residents,"Nursing, Assisted Living, Group Homes Affected Facilities",167,0.3339925724065929,0
807,2021-06-02 11:00:00,6,Wicomico,Staff,State and Local Affected Facilities,86,-0.012890477615217603,0
808,2021-06-02 11:00:00,6,Wicomico,Patients,State and Local Affected Facilities,32,-0.2441458442964246,0
809,2021-06-02 11:00:00,6,Wicomico,Inmates,State and Local Affected Facilities,0,-0.3811860615889917,0
810,2021-06-02 11:00:00,6,Wicomico,Youth,State and Local Affected Facilities,0,-0.3811860615889917,0
817,2021-06-09 11:00:00,6,Wicomico,Staff,"Nursing, Assisted Living, Group Homes Affected Facilities",113,0.1027372057253859,0
818,2021-06-09 11:00:00,6,Wicomico,Residents,"Nursing, Assisted Living, Group Homes Affected Facilities",167,0.3339925724065929,0
819,2021-06-09 11:00:00,6,Wicomico,Staff,State and Local Affected Facilities,71,-0.07712807947110843,0
820,2021-06-09 11:00:00,6,Wicomico,Patients,State and Local Affected Facilities,32,-0.2441458442964246,0
821,2021-06-09 11:00:00,6,Wicomico,Inmates,State and Local Affected Facilities,0,-0.3811860615889917,0
822,2021-06-09 11:00:00,6,Wicomico,Youth,State and Local Affected Facilities,0,-0.3811860615889917,0
829,2021-06-16 11:00:00,6,Wicomico,Staff,"Nursing, Assisted Living, Group Homes Affected Facilities",0,-0.3811860615889917,0
830,2021-06-16 11:00:00,6,Wicomico,Residents,"Nursing, Assisted Living, Group Homes Affected Facilities",0,-0.3811860615889917,0
831,2021-06-16 11:00:00,6,Wicomico,Staff,State and Local Affected Facilities,71,-0.07712807947110843,0
832,2021-06-16 11:00:00,6,Wicomico,Patients,State and Local Affected Facilities,32,-0.2441458442964246,0
833,2021-06-16 11:00:00,6,Wicomico,Inmates,State and Local Affected Facilities,0,-0.3811860615889917,0
834,2021-06-16 11:00:00,6,Wicomico,Youth,State and Local Affected Facilities,0,-0.3811860615889917,0
841,2021-06-23 11:00:00,6,Wicomico,Staff,"Nursing, Assisted Living, Group Homes Affected Facilities",0,-0.3811860615889917,0
842,2021-06-23 11:00:00,6,Wicomico,Residents,"Nursing, Assisted Living, Group Homes Affected Facilities",0,-0.3811860615889917,0
843,2021-06-23 11:00:00,6,Wicomico,Staff,State and Local Affected Facilities,29,-0.25699336466760275,0
844,2021-06-23 11:00:00,6,Wicomico,Patients,State and Local Affected Facilities,22,-0.2869709122003518,0
845,2021-06-23 11:00:00,6,Wicomico,Inmates,State and Local Affected Facilities,0,-0.3811860615889917,0
846,2021-06-23 11:00:00,6,Wicomico,Youth,State and Local Affected Facilities,0,-0.3811860615889917,0
853,2021-06-30 11:00:00,6,Wicomico,Staff,"Nursing, Assisted Living, Group Homes Affected Facilities",0,-0.3811860615889917,0
854,2021-06-30 11:00:00,6,Wicomico,Residents,"Nursing, Assisted Living, Group Homes Affected Facilities",0,-0.3811860615889917,0
855,2021-06-30 11:00:00,6,Wicomico,Staff,State and Local Affected Facilities,29,-0.25699336466760275,0
856,2021-06-30 11:00:00,6,Wicomico,Patients,State and Local Affected Facilities,0,-0.3811860615889917,0
857,2021-06-30 11:00:00,6,Wicomico,Inmates,State and Local Affected Facilities,0,-0.3811860615889917,0
858,2021-06-30 11:00:00,6,Wicomico,Youth,State and Local Affected Facilities,0,-0.3811860615889917,0
865,2021-07-07 11:00:00,7,Wicomico,Staff,"Nursing, Assisted Living, Group Homes Affected Facilities",0,-0.3811860615889917,0
866,2021-07-07 11:00:00,7,Wicomico,Residents,"Nursing, Assisted Living, Group Homes Affected Facilities",0,-0.3811860615889917,0
867,2021-07-07 11:00:00,7,Wicomico,Staff,State and Local Affected Facilities,0,-0.3811860615889917,0
868,2021-07-07 11:00:00,7,Wicomico,Patients,State and Local Affected Facilities,0,-0.3811860615889917,0
869,2021-07-07 11:00:00,7,Wicomico,Inmates,State and Local Affected Facilities,0,-0.3811860615889917,0
870,2021-07-07 11:00:00,7,Wicomico,Youth,State and Local Affected Facilities,0,-0.3811860615889917,0
871,2021-07-14 11:00:00,7,Wicomico,Staff,"Nursing, Assisted Living, Group Homes Affected Facilities",0,-0.3811860615889917,0
872,2021-07-14 11:00:00,7,Wicomico,Residents,"Nursing, Assisted Living, Group Homes Affected Facilities",0,-0.3811860615889917,0
873,2021-07-14 11:00:00,7,Wicomico,Staff,State and Local Affected Facilities,0,-0.3811860615889917,0
874,2021-07-14 11:00:00,7,Wicomico,Patients,State and Local Affected Facilities,0,-0.3811860615889917,0
875,2021-07-14 11:00:00,7,Wicomico,Inmates,State and Local Affected Facilities,0,-0.3811860615889917,0
876,2021-07-14 11:00:00,7,Wicomico,Youth,State and Local Affected Facilities,0,-0.3811860615889917,0
877,2021-07-21 11:00:00,7,Wicomico,Staff,"Nursing, Assisted Living, Group Homes Affected Facilities",0,-0.3811860615889917,0
878,2021-07-21 11:00:00,7,Wicomico,Residents,"Nursing, Assisted Living, Group Homes Affected Facilities",0,-0.3811860615889917,0
879,2021-07-21 11:00:00,7,Wicomico,Staff,State and Local Affected Facilities,0,-0.3811860615889917,0
880,2021-07-21 11:00:00,7,Wicomico,Patients,State and Local Affected Facilities,0,-0.3811860615889917,0
881,2021-07-21 11:00:00,7,Wicomico,Inmates,State and Local Affected Facilities,0,-0.3811860615889917,0
882,2021-07-21 11:00:00,7,Wicomico,Youth,State and Local Affected Facilities,0,-0.3811860615889917,0
883,2021-07-28 11:00:00,7,Wicomico,Staff,"Nursing, Assisted Living, Group Homes Affected Facilities",0,-0.3811860615889917,0
884,2021-07-28 11:00:00,7,Wicomico,Residents,"Nursing, Assisted Living, Group Homes Affected Facilities",0,-0.3811860615889917,0
885,2021-07-28 11:00:00,7,Wicomico,Staff,State and Local Affected Facilities,0,-0.3811860615889917,0
886,2021-07-28 11:00:00,7,Wicomico,Patients,State and Local Affected Facilities,0,-0.3811860615889917,0
887,2021-07-28 11:00:00,7,Wicomico,Inmates,State and Local Affected Facilities,0,-0.3811860615889917,0
888,2021-07-28 11:00:00,7,Wicomico,Youth,State and Local Affected Facilities,0,-0.3811860615889917,0
889,2021-08-04 11:00:00,8,Wicomico,Staff,"Nursing, Assisted Living, Group Homes Affected Facilities",116,0.11558472609656406,0
890,2021-08-04 11:00:00,8,Wicomico,Residents,"Nursing, Assisted Living, Group Homes Affected Facilities",167,0.3339925724065929,0
891,2021-08-04 11:00:00,8,Wicomico,Staff,State and Local Affected Facilities,64,-0.10710562700385749,0
